ID,date,month,year,outflow,inflow,storage
18552,16,10,2001,22.85169521,17.04674165,735442055.2
18553,17,10,2001,24.69229024,4.41742807,733490675.2
18554,18,10,2001,23.24813106,14.49822546,732677805.8
18555,19,10,2001,24.63565654,1.132673864,730569772.7
18556,20,10,2001,24.57902285,8.608321366,729114255.4
18557,21,10,2001,15.20614662,4.870497615,728144732.8
18558,22,10,2001,24.23922069,3.114853126,726208154.7
18559,23,10,2001,23.47466583,0.792871705,724116157
18560,24,10,2001,25.06040924,0,721708386
18561,25,10,2001,23.64456691,5.66336932,720107316.9
18562,26,10,2001,24.43743862,4.870497615,718349594.8
18563,27,10,2001,24.23922069,5.74831986,716594339.6
18564,28,10,2001,15.17782978,7.815449662,715798739
18565,29,10,2001,24.46575546,8.3251529,714366658
18566,30,10,2001,24.40912177,3.228120512,712462150.6
18567,31,10,2001,24.04100276,18.63248506,711829370.7
18568,1,11,2001,23.81446799,0.226534773,709771910.6
18569,2,11,2001,24.57902285,1.047723324,707720618
18570,3,11,2001,23.7578343,3.936041677,705987565.6
18571,4,11,2001,14.61149285,12.96911574,705829679
18572,5,11,2001,25.23031032,9.089707759,704414866.9
18573,6,11,2001,24.29585438,0.877822245,702373442.2
18574,7,11,2001,24.63565654,12.17624404,701276870.2
18575,8,11,2001,24.77724078,6.880993724,699712805.9
18576,9,11,2001,24.89050816,12.4594125,698618700.9
18577,10,11,2001,23.78615114,4.134259604,696901683.9
18578,11,11,2001,15.26278032,10.05248054,696434191.5
18579,12,11,2001,15.51763194,8.523370827,695811279.4
18580,13,11,2001,25.08872609,7.277429576,694255849.5
18581,14,11,2001,25.06040924,10.90198594,693012492.3
18582,15,11,2001,24.77724078,15.99901833,692236627.6
18583,16,11,2001,24.74892393,1.670693949,690222339.7
18584,17,11,2001,24.89050816,7.220795883,688675544.2
18585,18,11,2001,14.92297816,0.821188551,687440821.4
18586,19,11,2001,24.9754587,16.25386995,686668657.2
18587,20,11,2001,24.6073397,6.99426111,685129262.6
18588,21,11,2001,24.26753754,3.143169973,683283962.7
18589,22,11,2001,15.94238464,3.681190058,682208360.1
18590,23,11,2001,25.06040924,12.85584836,681135224.5
18591,24,11,2001,24.72060708,17.81129651,680522180.3
18592,25,11,2001,14.61149285,0.679604318,679298559
18593,26,11,2001,25.48516194,4.474061763,677464360.5
18594,27,11,2001,24.182587,13.79030429,676549111.5
18595,28,11,2001,24.91882501,11.04357017,675330424.1
18596,29,11,2001,24.35248808,10.0241637,673048469
18597,30,11,2001,25.57011248,1.189307557,670924400.5
18598,1,12,2001,24.86219131,2.321981421,668956985.2
18599,2,12,2001,13.84693799,0.056633693,667748165.8
18600,3,12,2001,23.7578343,11.75149134,666692299
18601,4,12,2001,23.58793322,13.3089179,665788151.4
18602,5,12,2001,23.02159629,9.287925685,664583032.4
18603,6,12,2001,22.28535827,3.341387899,662930156.8
18604,7,12,2001,22.9083289,17.9245639,662479933.2
18605,8,12,2001,22.73842782,3.851091138,660830758.1
18606,9,12,2001,14.92297816,3.00158574,659782292.3
18607,10,12,2001,23.04991313,14.61149285,659034797.8
18608,11,12,2001,22.51189305,0.226534773,657093285.7
18609,12,12,2001,22.93664575,5.889904093,655603230.7
18610,13,12,2001,22.65347728,10.78871855,654562165.8
18611,14,12,2001,22.37030881,3.652873211,652927792.6
18612,15,12,2001,22.62516043,5.635052473,651443905
18613,16,12,2001,14.41327492,9.486143611,650999848.9
18614,17,12,2001,24.09763646,12.34614512,649963717.9
18615,18,12,2001,22.68179413,2.378615114,648191193.9
18616,19,12,2001,22.34199197,3.766140598,646569155.5
18617,20,12,2001,22.4835762,10.76040171,645537958.5
18618,21,12,2001,23.10654683,6.314656792,644068872.8
18619,22,12,2001,22.51189305,0.622970625,642160665
18620,23,12,2001,15.51763194,7.24911273,641429205.9
18621,24,12,2001,22.82337836,6.088122019,639966287.6
18622,25,12,2001,14.46990861,6.201389405,639234828.5
18623,26,12,2001,23.7012006,5.323567161,637630059
18624,27,12,2001,22.56852674,12.65763043,636756748.6
18625,28,12,2001,22.88001205,1.189307557,634865809.6
18626,29,12,2001,22.73842782,2.803367813,633125356.3
18627,30,12,2001,14.66812654,14.13010645,632545616.4
18628,31,12,2001,23.7012006,13.84693799,631677240
18629,1,1,2002,14.04515591,9.231291992,631243051.7
18630,2,1,2002,23.92773538,0.736238012,629221362.9
18631,3,1,2002,23.02159629,3.199803666,627492011
18632,4,1,2002,22.65347728,4.559012303,625910677.8
18633,5,1,2002,22.51189305,7.758815968,624617981
18634,6,1,2002,13.96020537,7.532281196,624044408.5
18635,7,1,2002,23.89941853,9.202975145,622756645.8
18636,8,1,2002,22.4835762,4.474061763,621183947
18637,9,1,2002,22.88001205,8.240202361,619899884.7
18638,10,1,2002,22.28535827,10.93030279,618901991.9
18639,11,1,2002,22.71011097,6.456241025,617479778.8
18640,12,1,2002,22.59684359,14.583176,616769289
18641,13,1,2002,14.52654231,4.870497615,615918181.4
18642,14,1,2002,23.53129952,7.334063269,614500902.3
18643,15,1,2002,23.36139845,15.3760477,613792879.5
18644,16,1,2002,22.54020989,3.114853126,612098065.3
18645,17,1,2002,22.65347728,3.256437359,610405718
18646,18,1,2002,22.96496259,6.880993724,608998306.8
18647,19,1,2002,22.45525935,4.785547075,607453978.3
18648,20,1,2002,14.07347276,7.787132815,606892740.7
18649,21,1,2002,15.48931509,4.33247753,605912116.7
18650,22,1,2002,22.99327944,6.99426111,604513339.9
18651,23,1,2002,22.42694251,11.32673864,603536416.5
18652,24,1,2002,23.02159629,3.851091138,601862571.6
18653,25,1,2002,22.93664575,7.022577957,600471195.7
18654,26,1,2002,22.4835762,0.198217926,598528450.2
18655,27,1,2002,14.75307708,5.323567161,597697078.4
18656,28,1,2002,23.02159629,10.36396586,596589405.1
18657,29,1,2002,22.68179413,5.295250314,595069746.3
18658,30,1,2002,22.76674467,15.3760477,593828856.2
